Ad state	Ad	Description line 1	Description line 2	Display URL	Destination URL	Final URL	Mobile final URL	Tracking template	Custom parameter	Campaign	Ad group	Status	Labels	Campaign Type	Campaign sub-type	Clicks	Impressions	CTR	Avg. CPC	Cost	Avg. position	Converted clicks	Cost / converted click	Click conversion rate	View-through Conv.
removed	Lease Corsa Hatch £123pm	Zero Deposit Lease Corsa 1.2 S 5dr.	"Alloys, CD, Ex Demo in stock now."	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/ex-demo-no-deposit-lease-cars/vauxhall/corsa-hatchback/corsa-hatchback-12-s-5dr-ac-10226547					Vauxhall Corsa	Vauxhall Corsa (1.4 SXI)	campaign paused	 --	Search Only	All features	0	0	0.00%	0	0	0	0	0	0.00%	0
removed	AudiA3 Hatch £250pm	AudiA3 Diesel 1.6 TDI Sport 5dr	"Air Con, ABS, CD, In Stock Now"	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/personal-lease-cars/audi/a3-hatchback/a3-diesel-sportback-16-tdi-sport-5dr-6968256					Audi	Audi A3	removed	 --	Search Only	All features	119	3749	3.17%	0.77	91.26	4.2	1	91.26	0.84%	0
enabled	Lease Golf-Diesel £209pm	Ex Demo Hatch 1.6 TDI S 5dr	New Offer in stock delivery in days	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/personal-lease-cars/volkswagen/golf-hatchback/golf-diesel-hatchback-16-tdi-s-5dr-14023534					VW	VW Golf	campaign paused	 --	Search Only	All features	164	4788	3.43%	0.69	113.12	3.4	2	56.56	1.22%	0
paused	Car Lease For Poor Credit	Help to lease your perfect car.	Get A Quote Online. 0 Deposit Avail	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/subprime-cars					Bad Credit Leasing	Bad Credit	paused	 --	Search Only	All features	4	116	3.45%	1.14	4.57	5.6	0	0	0.00%	0
enabled	Non status car leasing	Range of cars from £100pm in stock	"No Deposit, delivery in 7 days"	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/subprime-cars					Bad Credit Leasing	Bad Credit	approved	 --	Search Only	All features	485	5688	8.53%	1.12	545.35	3.9	29	18.81	5.98%	0
removed	Lease PeugeotBipper £128	Zero Deposit. Diesel. Unlim Mileage	Own the van at the end of the lease	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/ex-demo-lease-vans/peugeot/bipper-diesel-1.4-hdi-70-s-750047					Vans	Peugeot Van (Partner)	campaign paused	 --	Search Only	All features	0	0	0.00%	0	0	0	0	0	0.00%	0
removed	FiatPuntoEvo Hatch £99pm	"1.2 Pop 5dr, CD, USB, Central Lock"	"Only £99 per month, 5 in Stock Now"	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/ex-demo-lease-cars/fiat/punto-hatchback/punto-hatchback-12-pop-5dr-start-stop-11789848					Fiat Punto	Fiat Punto	removed	 --	Search Only	All features	0	0	0.00%	0	0	0	0	0	0.00%	0
enabled	Hyundai i30 Hatch £169pm	"Special Lease Deal - CD, Alarm, MP3"	"5 In Stock Now, Delivery in 7 Days"	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/ex-demo-lease-cars/hyundai/i30-hatchback/i30-hatchback-14-active-5dr-5600837					Hyundai	Hyundia i30 (1.4 Active)	campaign paused	 --	Search Only	All features	0	0	0.00%	0	0	0	0	0	0.00%	0
removed	Used Car Leasing	Car Lease from £80pm.	"All makes & models, deliver in days"	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/					Generic Car Leasing	Used Car Leasing	removed	 --	Search Only	All features	122	2782	4.39%	0.57	69.36	4.1	0	0	0.00%	0
removed	LeasePeugeot 107 £89pm	Ex Demo 107 Hatch 1.0 Urban 5dr	"In Stock, Delivered in days"	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/ex-demo-lease-cars/peugeot/107-hatchback/107-hatchback-10-urban-5dr-2330846					Peugeot	Peugeot 107	removed	 --	Search Only	All features	0	0	0.00%	0	0	0	0	0	0.00%	0
paused	Bad Credit Car Leasing	Range of cars from £100pm in stock	"No Deposit, delivery in days"	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/subprime-cars					Bad Credit Leasing	Bad Credit	paused	 --	Search Only	All features	132	2062	6.40%	1.14	150.01	5	10	15	7.58%	0
removed	Chev Spark Hatch £89pm	A/C/Colour Coded/CD 1.0 LS+ 5d	"Low Tax, in Stock View Online"	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/ex-demo-lease-cars/chevrolet/spark-hatchback-1.0i-ls-5dr-1020775					Chevrolet	Cherolet Spark	campaign paused	 --	Search Only	All features	0	0	0.00%	0	0	0	0	0	0.00%	0
removed	ToyotaAygo Ice £99pm	Ex Demo Hatch VVT-i Ice 5dr	Get this delivered FREE in days	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/ex-demo-lease-cars/toyota/aygo-hatchback/aygo-hatchback-10-vvt-i-ice-5dr-2311075					Toyota	Toyota Aygo Blue	campaign paused	 --	Search Only	All features	0	0	0.00%	0	0	0	0	0	0.00%	0
removed	LeaseVaux-Insignia £149pm	"In Stock, 1.8i 16V Exclusiv 5dr"	"ABS,Trip Comp, Climate/Cruise"	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/ex-demo-lease-cars/vauxhall/insignia-hatchback/insignia-hatchback-18i-16v-exclusiv-5dr-7147044					Vauxhall	Vauxhall Insignia (Petrol)	removed	 --	Search Only	All features	0	0	0.00%	0	0	0	0	0	0.00%	0
removed	Lease ToyotAvensis £169	Saloon 2.2 D-4D TR 4dr	"In stock, Alloys, Air Con, SAT NAV"	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/ex-demo-lease-cars/toyota/avensis-saloon/avensis-diesel-saloon-22-d-4d-tr-4dr-2311610					Toyota	Toyota Avensis	campaign paused	 --	Search Only	All features	0	0	0.00%	0	0	0	0	0	0.00%	0
paused	Lease Peugeot107 1.0 £89	107 Hatch 1.0 Urban 5dr	"Now in Stock, Delivery in Days"	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/ex-demo-lease-cars/peugeot/107-hatchback/107-hatchback-10-urban-5dr-2330846					Peugeot	Peugeot 107	paused	 --	Search Only	All features	0	0	0.00%	0	0	0	0	0	0.00%	0
enabled	BMW116d Sport £219pm	"Lease a BMW 116D Sport, All Extras"	"Included, 3 in Stock, Fast Delivery"	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/ex-demo-lease-cars/bmw/1-series-hatchback/1-series-diesel-hatchback-116d-sport-5dr-13243258					BMW	BMW 1series	campaign paused	 --	Search Only	All features	0	0	0.00%	0	0	0	0	0	0.00%	0
removed	Zero Deposit Car Leasing	Cars from £80pm with no deposit	"All In Stock, delivery in days."	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/ex-demo-no-deposit-lease-cars					No Deposit Deals	No Deposit Deals	removed	 --	Search Only	All features	0	0	0.00%	0	0	0	0	0	0.00%	0
removed	Lease with Zero Deposit	Cars from £93pm with no deposit	"All In Stock, delivery in days."	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/search?mode=EDND&vt=cars					No Deposit Deals	No Deposit Deals	removed	 --	Search Only	All features	0	0	0.00%	0	0	0	0	0	0.00%	0
removed	LeasePeugeot 107 £119pm	"107 Hatch 1.0 5dr, loads of extras"	"ex Demo In Stock, Delivered in days"	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/personal-lease-cars/peugeot/107-hatchback/107-hatchback-10-active-5dr-11465486					Peugeot	Peugeot 107	removed	 --	Search Only	All features	63	1462	4.31%	0.86	54.48	3.7	2	27.24	3.17%	0
paused	FordFocus Zetec £159pm	Top Deal FordFocus 1.6 Zetec 5Dr	Ex Demo Delivery in 7 days!	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/ex-demo-lease-cars/ford/focus-hatchback/focus-diesel-hatchback-16-tdci-115-zetec-5dr-2310899					Ford	Ford Focus (1.6 TDCI)	campaign paused	 --	Search Only	All features	0	0	0.00%	0	0	0	0	0	0.00%	0
removed	Fiat Punto Hatch £112p/m	"1.2 Easy 3dr CD, Alloys, MP3"	In Stock For Immediate Delivery!	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/ex-demo-lease-cars/fiat/punto-hatchback/punto-hatchback-12-easy-3dr-11789845					Fiat Punto	Fiat Punto	removed	 --	Search Only	All features	0	0	0.00%	0	0	0	0	0	0.00%	0
removed	Lease Fiat Punto £113p/m	"Zero Deposit 1.0 urban 5dr, Alloys"	In Stock For Immediate Delivery!	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/ex-demo-no-deposit-lease-cars/fiat/punto-hatchback/punto-hatchback-12-pop-5dr-start-stop-11789847					Fiat Punto	Fiat Punto	removed	 --	Search Only	All features	0	0	0.00%	0	0	0	0	0	0.00%	0
paused	VauxhallInsignia £206pm	Ex Demo Hatchback Special Offer	2.0 CDTi 160t SRi 5Dr in stock now	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/personal-lease-cars/vauxhall/insignia-hatchback/insignia-diesel-hatchback-20-cdti-sri-5dr-8472834					Vauxhall	Vauxhall Insignia (Petrol)	paused	 --	Search Only	All features	0	0	0.00%	0	0	0	0	0	0.00%	0
enabled	Cheapest UK PuntoDeal	FiatPunto1.2 Pop 5dr [Start Stop]	In Stock and only £99 per month	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/ex-demo-lease-cars/fiat/punto-hatchback/punto-hatchback-12-pop-5dr-start-stop-11789848					Fiat Punto	Fiat Punto	approved	 --	Search Only	All features	6	33	18.18%	0.53	3.2	1.2	0	0	0.00%	0
removed	Lease Peugeot 107 £89pm	Ex Demo 107 Hatch 1.0 Urban 5dr	"In Stock, Delivered in days"	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/ex-demo-lease-cars/peugeot/107-hatchback/107-hatchback-10-urban-5dr-2330846					Peugeot	Peugeot 107	removed	 --	Search Only	All features	0	0	0.00%	0	0	0	0	0	0.00%	0
removed	Lease Insignia £149pm	"In Stock, 1.8i 16V Exclusiv 5dr"	"ABS,Trip Comp, Climate/Cruise"	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/ex-demo-lease-cars/vauxhall/insignia-hatchback/insignia-hatchback-18i-16v-exclusiv-5dr-7147044					Vauxhall	Vauxhall Insignia (Petrol)	removed	 --	Search Only	All features	93	283	32.86%	0.74	69.11	1.7	1	69.11	1.08%	0
enabled	Car Lease with bad credit	Range of cars from £100pm in stock	"No Deposit, delivery in 7 days"	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/subprime-cars					Bad Credit Leasing	Bad Credit	approved	 --	Search Only	All features	4693	64821	7.24%	1.08	"5,062.23"	5	360	14.06	7.67%	0
paused	Ad name: Modular design ad created 12/6/13; 320 x 50;			hippoleasing.co.uk	http://hippoleasing.co.uk					Remarketing	Remarketing	paused	 --	Display Only	Remarketing	0	0	0.00%	0	0	0	0	0	0.00%	0
paused	No deposit car leasing	Cars from £80pm with no deposit	"All In Stock, delivery in days."	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/ex-demo-no-deposit-lease-cars					No Deposit Deals	No Deposit Deals	paused	 --	Search Only	All features	272	1502	18.11%	0.68	185.08	2.1	9	20.56	3.31%	0
removed	No deposit car leasing	Cars from £80pm with no deposit	"All In Stock, delivery in days."	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/search?mode=EDND&vt=cars					No Deposit Deals	No Deposit Deals	removed	 --	Search Only	All features	189	1468	12.87%	0.85	160	3.1	5	32	2.65%	0
enabled	Car Lease with No Deposit	Cars from £80pm with no deposit	"All In Stock, delivery in days."	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/ex-demo-no-deposit-lease-cars					No Deposit Deals	No Deposit Deals	approved	 --	Search Only	All features	226	1281	17.64%	0.81	183.42	2.7	10	18.34	4.42%	0
removed	Lease RenaultClio Hatch	No Deposit £128pm 1.2 16V Bizu 3dr	"Ex Demo offer, Delivered in Days"	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/ex-demo-no-deposit-lease-cars/renault/clio-hatchback/clio-hatchback-special-editions-12-16v-bizu-3dr-6563324					Renault	Renault Clio	campaign paused	 --	Search Only	All features	0	0	0.00%	0	0	0	0	0	0.00%	0
removed	Vauxhall Corsa Hatch £112	NEW Model Corsa 1.4 SE 5dr.	"Alloys, CD, Air Con, In Stock!"	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/ex-demo-lease-cars/vauxhall/corsa-hatchback/corsa-hatchback-14-sxi-5dr-2311498					Vauxhall Corsa	Vauxhall Corsa (1.4 SXI)	campaign paused	 --	Search Only	All features	0	0	0.00%	0	0	0	0	0	0.00%	0
removed	Lease FordFocus £149pm	Hatch 1.6 Zetec 5dr	"In Stock, Delivery in Days."	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/ex-demo-lease-cars/ford/focus-hatchback/focus-hatchback-16-zetec-5dr-7147047					Ford	Ford Focus (1.6 TDCI)	campaign paused	 --	Search Only	All features	0	0	0.00%	0	0	0	0	0	0.00%	0
enabled	Cheap Car Leasing	Car Lease from £80pm	"Best Prices Online, Free Delivery."	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/index.php					Generic Car Leasing	Car leasing	approved	 --	Search Only	All features	4	112	3.57%	0.38	1.51	3.4	0	0	0.00%	0
enabled	Lease a car no deposit	Cars from £80pm with no deposit	"All In Stock, delivery in days."	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/ex-demo-no-deposit-lease-cars					No Deposit Deals	No Deposit Deals	approved	 --	Search Only	All features	62	323	19.20%	0.78	48.53	1.6	3	16.18	4.84%	0
removed	Car Lease For Poor Credit	Help to lease your perfect car.	Get A Quote Online. 0 Deposit Avail	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/subprime-cars					Bad Credit Leasing	Bad Credit	removed	 --	Search Only	All features	0	0	0.00%	0	0	0	0	0	0.00%	0
enabled	Lease your car in 24 hrs	Most of our cars are in stock	You can drive away the next day!	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/					Bad Credit Leasing	Quick Cars	approved	 --	Search Only	All features	90	1677	5.37%	0.48	43.11	2.2	3	14.37	3.33%	0
removed	Lease Corsa Hatch £123pm	Zaro Deposit Lease Corsa 1.2 S 5dr.	"Alloys, CD, Ex Demo in stock now."	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/ex-demo-no-deposit-lease-cars/vauxhall/corsa-hatchback/corsa-hatchback-12-s-5dr-ac-10226547					Vauxhall Corsa	Vauxhall Corsa (1.4 SXI)	campaign paused	 --	Search Only	All features	0	0	0.00%	0	0	0	0	0	0.00%	0
removed	VauxhallInsignia £206pm	Diesel Hatchback Special Offer	2.0 CDTi 160t SRi 5Dr in stock now	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/personal-lease-cars/vauxhall/insignia-hatchback/insignia-diesel-hatchback-20-cdti-sri-5dr-8472834					Vauxhall	Vauxhall Insignia (Petrol)	removed	 --	Search Only	All features	0	0	0.00%	0	0	0	0	0	0.00%	0
removed	Car Leasing from £80pm	Business/Personal View Offer Online	"Easy Leasing, all cars in stock"	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/index.php					Generic Car Leasing	Car leasing	removed	 --	Search Only	All features	1980	24709	8.01%	0.7	"1,388.98"	2.7	26	53.42	1.31%	0
removed	Lease Corsa Hatch £119pm	NEW Model Corsa 1.4 SE 5dr.	Alloys/CD/Air Con/In stock!	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/ex-demo-lease-cars/vauxhall/corsa-hatchback/corsa-hatchback-14-se-5dr-2311293					Vauxhall Corsa	Vauxhall Corsa (1.4 SXI)	campaign paused	 --	Search Only	All features	0	0	0.00%	0	0	0	0	0	0.00%	0
removed	LeasePeugeot 107 £119pm	"107 Hatch 1.0 5dr, loads of extras"	"ex Demo In Stock, Delivered in days"	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/personal-lease-cars/peugeot/107-hatchback/107-hatchback-10-active-5dr-11465486					Peugeot	Peugeot 107	removed	 --	Search Only	All features	4	53	7.55%	0.62	2.5	3	0	0	0.00%	0
paused	Lease FiatPunto £113p/m	"Zero Deposit 1.0 urban 5dr, Alloys"	In Stock For Immediate Delivery!	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/ex-demo-no-deposit-lease-cars/fiat/punto-hatchback/punto-hatchback-12-pop-5dr-start-stop-11789847					Fiat Punto	Fiat Punto	paused	 --	Search Only	All features	47	403	11.66%	0.55	25.99	2.1	0	0	0.00%	0
removed	No deposit car leasing	Cars from £80pm with no deposit	"All In Stock, delivery in days."	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/ex-demo-no-deposit-lease-cars					No Deposit Deals	No Deposit Deals	removed	 --	Search Only	All features	1120	6516	17.19%	0.79	880.78	2.4	33	26.69	2.95%	0
enabled	Used Car Leasing	Car Lease from £60pm.	"All makes & models, deliver in days"	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/search?mode=ED&vt=cars					Generic Car Leasing	Used Car Leasing	approved	 --	Search Only	All features	1719	44749	3.84%	0.23	396.66	3.6	19	20.88	1.11%	0
removed	Fiat Punto Hatch £113p/m	"Zero Deposit 1.0 urban 5dr, Alloys"	In Stock For Immediate Delivery!	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/ex-demo-no-deposit-lease-cars/fiat/punto-hatchback/punto-hatchback-12-pop-5dr-start-stop-11789847					Fiat Punto	Fiat Punto	removed	 --	Search Only	All features	0	0	0.00%	0	0	0	0	0	0.00%	0
removed	Lease FordTransit £198	"ABS, CD, Parking Sensors, in stock"	"Zero deposit, unlim mileage"	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/ex-demo-lease-vans/ford/transit-260-swb-diesel-fwd-medium-roof-van-tdci-85ps-702823					Ford Transit	Ford Transit	campaign paused	 --	Search Only	All features	0	0	0.00%	0	0	0	0	0	0.00%	0
enabled	Juke With Premium Pack	£169p/m-Hatch 1.6 Acenta 5dr	"Sat Nav, Bluetooth, Alloys, Air Con"	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/business-lease-cars/nissan/juke-hatchback/juke-hatchback-16-acenta-5dr-premium-pack-3503406					Nissan	Nissan Duke	campaign paused	 --	Search Only	All features	0	0	0.00%	0	0	0	0	0	0.00%	0
paused	Ad name: Modular design ad created 12/6/13; 468 x 60;			hippoleasing.co.uk	http://hippoleasing.co.uk					Remarketing	Remarketing	paused	 --	Display Only	Remarketing	0	0	0.00%	0	0	0	0	0	0.00%	0
paused	ZERO Deposit Leasing	Cars from £90 pm with no Deposit	"In stock, Delivery in 7 days"	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/search?mode=EDND&vt=cars					No Deposit Deals	No Deposit Deals	paused	 --	Search Only	All features	218	1211	18.00%	0.6	131.01	2.3	8	16.38	3.67%	0
removed	Lease Seat Ibiza £128	Hatch 1.4 SE Copa 5dr AC CD	"2 In stock now, Bluetooth, Alloys"	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/ex-demo-lease-cars/seat/ibiza-hatchback/ibiza-hatchback-14-se-copa-5dr-2333576					Seat	Seat Ibiza	campaign paused	 --	Search Only	All features	0	0	0.00%	0	0	0	0	0	0.00%	0
removed	Lease RenaultClio Hatch	"ONLY £114pm 1.2 16V Bizu 3dr,"	"6 in Stock Now, Delivered in Days"	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/ex-demo-lease-cars/renault/clio-hatchback/clio-hatchback-special-editions-12-16v-bizu-3dr-6563325					Renault	Renault Clio	campaign paused	 --	Search Only	All features	0	0	0.00%	0	0	0	0	0	0.00%	0
removed	Zero Deposit Car Leasing	Cars from £80pm with no deposit	"All In Stock, delivery in days."	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/ex-demo-no-deposit-lease-cars					No Deposit Deals	No Deposit Deals	removed	 --	Search Only	All features	262	1594	16.44%	0.77	200.91	1.6	6	33.48	2.29%	0
removed	FiatPunto Hatchback £99pm	"1.2 Pop 5dr, CD, USB, Central Lock"	"Only £99 per month, 5 in Stock Now"	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/ex-demo-lease-cars/fiat/punto-hatchback/punto-hatchback-12-pop-5dr-start-stop-11789848					Fiat Punto	Fiat Punto	removed	 --	Search Only	All features	0	0	0.00%	0	0	0	0	0	0.00%	0
removed	Lease RenaultClio Hatch	"Ex Demo £114pm 1.2 16V Bizu 3dr,"	"6 in Stock Now, Delivered in Days"	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/ex-demo-lease-cars/renault/clio-hatchback/clio-hatchback-special-editions-12-16v-bizu-3dr-6563325					Renault	Renault Clio	campaign paused	 --	Search Only	All features	0	0	0.00%	0	0	0	0	0	0.00%	0
removed	Car Lease with bad credit	Range of cars from £100pm in stock	"No Deposit, delivery in 7 days"	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/search?mode=SP&vt=cars					Bad Credit Leasing	Bad Credit	removed	 --	Search Only	All features	0	0	0.00%	0	0	0	0	0	0.00%	0
removed	Ad name: Modular design ad created 12/6/13; 160 x 600;			hippoleasing.co.uk	http://hippoleasing.co.uk					Remarketing	Remarketing	removed	 --	Display Only	Remarketing	0	0	0.00%	0	0	0	0	0	0.00%	0
paused	Car Lease For Poor Credit	Help to lease your perfect car.	Get A Quote Online. 0 Deposit Avail	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/subprime-cars					Bad Credit Leasing	Bad Credit	paused	 --	Search Only	All features	631	15579	4.05%	0.91	576.12	3.6	48	12	7.61%	0
enabled	Personal Low Cost Leasing	Range of cars in stock from £97	"Zero Deposit, delivery in days."	www.hippoleasing.co.uk/quote		http://www.hippoleasing.co.uk/personal-lease-cars				Personal Leasing Quotes	Quick Leasing Quote (Generic)	approved	 --	Search Only	Standard	485	7444	6.52%	0.81	393.67	2.9	12	32.81	2.47%	0
removed	Lease a car no deposit	Cars from £80pm with no deposit	"All In Stock, delivery in days."	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/ex-demo-no-deposit-lease-cars					No Deposit Deals	No Deposit Deals	removed	 --	Search Only	All features	317	1925	16.47%	0.73	232.73	1.6	14	16.62	4.42%	0
enabled	Lease Hyundai i10 £104pm	"Special Offer - Alloys, AC, ,MP3,"	"5 Left In Stock, Delivery in Days!"	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/ex-demo-lease-cars/hyundai/i10-hatchback/i10-hatchback-12-active-5dr-2310915					Hyundai	Hyundai (i10)	campaign paused	 --	Search Only	All features	0	0	0.00%	0	0	0	0	0	0.00%	0
enabled	Lease SeatIbiza £134	"Ex Demo Coupe 1.2 3dr AC, in stock."	"Delivery in days. Bluetooth, Alloys"	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/personal-lease-cars/seat/ibiza-coupe/ibiza-sport-coupe-12-s-3dr-ac-15560698					Seat	Seat Ibiza	campaign paused	 --	Search Only	All features	7	34	20.59%	7.33	51.32	1.4	0	0	0.00%	0
enabled	In stock cars to lease	"100's to choose from, all makes."	You can drive away the next day!	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/					Bad Credit Leasing	Quick Cars	approved	 --	Search Only	All features	21	440	4.77%	0.53	11.07	3.8	1	11.07	4.76%	0
Total - filtered	 --	 --	 --	 --	 --	 --	 --	 --	 --	 --	 --	 --	 --	 --	 --	45033	1668249	2.70%	0.59	"26,359.26"	1.9	1511	17.44	3.36%	11
Total - search	 --	 --	 --	 --	 --	 --	 --	 --	 --	 --	 --	 --	 --	 --	 --	39200	459471	8.53%	0.64	"25,142.39"	3.9	1423	17.66	3.63%	0
Total - Display Network	 --	 --	 --	 --	 --	 --	 --	 --	 --	 --	 --	 --	 --	 --	 --	6449	1230343	0.52%	0.28	"1,823.73"	1.1	99	18.41	1.54%	11
